conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1.63E+18,Sat Feb 25 12:19:54 +0000 2023,0,@tanyakanrl Ngeboongin temen yg main ke rumah dia ngeliat crackers makanan kucing trs gua bilang itu enak manis kek choco crunch percaya ae lagi. Pas gua ke kamar mandi denger suara dia muntah-muntah gataunya dia nyicip tu makanan kucing,1.63E+18,,tanyakanrl,in,,0,0,0,https://x.com/folkkloress/status/1629456148163330051,1.38E+18,folkkloress
1.63E+18,Sat Feb 25 12:38:39 +0000 2023,0,Di sini makanan yg gua pesen Nasi Ayam Garlic Honey. Opini gua pribadi Nasi nya krng lembek gitu tp plus nya dia bnyk jg kok. Telor mata sapi setengah mateng nya enak gurih asin nya pas. Trs buat ayam nya enk bgt dia dibumbuin sambel pedes manis asin gitu porsi nya pas jg. https://t.co/yr8yDvXpx4,1.63E+18,https://pbs.twimg.com/media/Fp0B-sTaQAEcZXN.jpg,karungkresek,in,,0,1,0,https://x.com/karungkresek/status/1629460868042981376,1.07E+18,karungkresek
1.63E+18,Sat Feb 25 12:43:09 +0000 2023,0,knock kncok ada makan kiyud dari orang kiyud. dan ada makanan manis biar ga bete2 lagi. jangan lupa di makan ya ️ https://t.co/rYPj5WSPRs,1.63E+18,https://pbs.twimg.com/media/Fp0DC06aYAAuofz.jpg,,in,Ethereum Blockchain,1,0,0,https://x.com/kaljuerc20/status/1629461998642823170,1.27E+18,kaljuerc20
1.63E+18,Sat Feb 25 12:44:46 +0000 2023,0,Kenapa sih mimpi makanan terus Tadi malem mimpi makan jagung manis Terus tadi tidur siang mimpi makan bakso meskipun keburu bangun pas masih pesen bakso nya,1.63E+18,,,in,,0,0,0,https://x.com/sendirianweh/status/1629462408849932288,7.76E+08,sendirianweh
1.63E+18,Sat Feb 25 13:01:22 +0000 2023,0,@convomf Top 3 makanan manis,1.63E+18,,convomf,in,,66,0,0,https://x.com/Alsdwaa/status/1629466586896809989,1.61E+18,Alsdwaa
1.63E+18,Sat Feb 25 13:29:56 +0000 2023,0,Meskipun makan-makanan manis kalau otak terus dipakai tidak akan menjadi gemuk. [L] https://t.co/Mfs6C54z4G,1.63E+18,,,in,,0,0,0,https://x.com/MichioFansub/status/1629473772725227520,3.86E+09,MichioFansub
1.63E+18,Sat Feb 25 13:39:59 +0000 2023,0,Tes Kepribadian: Doyan Makanan Manis? Dessert Favorit dapat Ungkap Fakta Tentangmu! https://t.co/bpoGd5X5ej,1.63E+18,,,in,,0,0,0,https://x.com/Alonesiacom/status/1629476304742645762,1.44E+18,Alonesiacom
1.63E+18,Sat Feb 25 13:50:50 +0000 2023,0,tiber craving benda manis malam2 soooooo malam ni tidur lewat laa ye sbb nak tunggu 4 jam perut process makanan,1.63E+18,,,in,hihi,0,0,0,https://x.com/leanasyazlen/status/1629479033972072448,1.46E+09,leanasyazlen
1.63E+18,Sat Feb 25 16:29:15 +0000 2023,0,kenyang engga gendut iya nasi porsinya dikecilin tapi tetep nyemilin makanan manis. buat apa (brtny kpd diri sendiri),1.63E+18,,seolsour,in,rw 42,0,1,0,https://x.com/seolsour/status/1629518898784780290,1.28E+18,seolsour
1.63E+18,Sat Feb 25 16:29:51 +0000 2023,0,@jjiheoneey Oke nih makanan yang manis manis dari orang manis ya ji wkwk https://t.co/zEC2fmdXKO,1.63E+18,https://pbs.twimg.com/media/Fp027y3XsAEN2Iz.jpg,,in,DROL!HC. MIGHTY,0,1,0,https://x.com/heatchanct/status/1629519050480164865,8.74E+08,heatchanct
1.63E+18,Sat Feb 25 16:39:28 +0000 2023,0,makanan manis apa aja tapi asal manis,1.63E+18,,,in,"Bogor, Jawa Barat",0,0,0,https://x.com/markeuwiii/status/1629521472967569409,1.37E+18,markeuwiii
1.63E+18,Sat Feb 25 16:39:39 +0000 2023,0,Makanan manis!,1.63E+18,,,in,committed.,0,0,0,https://x.com/Ileenakyung/status/1629521516558966786,1.39E+18,Ileenakyung
1.63E+18,Sat Feb 25 16:55:39 +0000 2023,0,@tanyakanrl aku tau jawabanku pasti sotau tp aku ngerasa kek gini kalo abis makan yg manis 3-7 hari berturut soalnya aku ganyentuh detergen/punya alergi makanan tertentu jd self diagnoseku adalah diabetes ringan karna di waktu tsbt aku kecapean krg tidur dll yg bikin insulin ga maksimal,1.63E+18,,tanyakanrl,in,Rumah Nenek,0,0,0,https://x.com/MusuhBirokrasi/status/1629525544642682881,1.28E+18,MusuhBirokrasi
1.63E+18,Sat Feb 25 17:12:34 +0000 2023,0,Udah makan makanan manis tapi masih laper demm https://t.co/4o4OF5Tm8E,1.63E+18,https://pbs.twimg.com/media/Fp1As5HakAAQuct.jpg,,in,marklee's,0,2,0,https://x.com/navano_/status/1629529799978024960,8.76E+17,navano_
1.63E+18,Sat Feb 25 17:17:48 +0000 2023,0,saat dia tahan dirinya dari makanan yang dihalalkan Allah | namun dia tak tahan dirinya bahkan dari pacaran yg d #wahdahislamiyah #tarbiyah,1.63E+18,,,in,indonesia,0,0,0,https://x.com/islamyCantika/status/1629531119342460928,1546805660,islamyCantika
1.63E+18,Sat Feb 25 17:25:59 +0000 2023,0,ㅤㅤ Saking jarangnya kenal orang dewasa yang suka makanan manis rasanya seperti lihat makhluk langka! (( Dari semua orang yang lebih tua yang pernah Quinn ajak kenalan you are probably the only one that gave friendliest vibe. It is so nice to meet you. ️ ㅤㅤ,1.63E+18,,vaniIlafluff,in,JKT.,0,1,0,https://x.com/vaniIlafluff/status/1629533177114169344,7.46E+17,vaniIlafluff
1.63E+18,Sat Feb 25 17:55:11 +0000 2023,0,Gue dan doi urusan makanan opposite banget. Air putih-kopi instan teh tawar hangat-es teh manis bubur gak diaduk-diaduk. Yang sama cuma lele bakar seafood deket BR,1.63E+18,,,in,,0,0,0,https://x.com/dia_____ry/status/1629540525597675520,2.40E+09,dia_____ry
1.63E+18,Sat Feb 25 18:35:50 +0000 2023,0,#Dorafact makanan favoritnya adalah menyan asam manis,1.63E+18,,,in,,0,0,0,https://x.com/DoravisualGG/status/1629550755811033088,1.68E+09,DoravisualGG
1.63E+18,Sat Feb 25 18:36:04 +0000 2023,0,@tanyarlfes iya jadi pengen makanan manis padahal biasanya ga terlalu suka. terus jadi males makan berat.,1.63E+18,,tanyarlfes,in,sky,0,0,0,https://x.com/yourquerenciaa/status/1629550816183873538,1.09E+18,yourquerenciaa
1.63E+18,Sat Feb 25 21:17:48 +0000 2023,0,saat membaca Al-Qur'an ayat-ayat tersebut saat yang sama rayuan terbesut | menahan makanan ke perut namun nafs #wahdahislamiyah #tarbiyah,1.63E+18,,,in,indonesia,0,0,0,https://x.com/islamyCantika/status/1629591516405714944,1546805660,islamyCantika
1.63E+18,Sat Feb 25 23:06:02 +0000 2023,0,Saya menyukai berbagai makanan manis pada bulan puasa. Akan tetapi rasa terasa hampai bila buka hanya sendiri saja. #userstory https://t.co/LkuTE4U9Us,1.63E+18,,,in,,0,0,1,https://x.com/kumparan/status/1629618755457388544,7.60E+17,kumparan
1.63E+18,Sat Feb 25 23:43:41 +0000 2023,0,@delbhine ️️ ️️ ️️ Semangat dong! Mau makanan manis tidak? ️️ ️️ ️️,1.63E+18,,delbhine,in,,0,1,0,https://x.com/moonlieto/status/1629628229614206976,9.51E+17,moonlieto
1.61E+18,Sat Jan 07 13:46:46 +0000 2023,0,Klo pemerintah ngebatesin rokok krn bahaya buat kesehatan harusnya pemerintan ngebatesin makanan minuman manis berlebih juga gak si sama bahayanya..,1.61E+18,,,in,Depok.Indonesia,0,0,0,https://x.com/prabowointerior/status/1611721003058749443,284443372,prabowointerior
1.75E+18,Sat Jan 13 03:35:01 +0000 2024,4,Diadopsi Alize setelah ibu angkat sebelumnya meninggal gara2 Oripathy nya parah. Pemalu BANGET. Sangat awkward. Tapi manis baik suka berkebun dan makan makanan manis. Belom pernah turun ke battlefield karna Artsnya terlalu bahaya. #aolady_oc https://t.co/4e8gTlp0aM,1.75E+18,https://pbs.twimg.com/media/GDsVhf3a8AAiMar.jpg,,in,Glast Heim Churchyard,0,0,0,https://x.com/alize_jetblack/status/1746012949360324805,1.56E+18,alize_jetblack
1.61E+18,Sat Jan 14 19:58:21 +0000 2023,0,Dulu niatnya nyoba ngurangin makanan manis eh taunya keterusan gak terlalu suka manis dan prefer ke tawar atau kopi. Bakal merasa marah bgt sama dunia klo aku beneran sampe kena diabetes krna at least I care about my body health.,1.61E+18,,menmycocote,in,Indonesia,0,0,0,https://x.com/menmycocote/status/1614351231547473920,1.17E+18,menmycocote
1.75E+18,Sat Jan 20 11:44:57 +0000 2024,0,@toujoursbey Wadu kurang demen sama makanan yg terlalu manis tapi bisa dicoba lah ya sesekali ntar,1.75E+18,,toujoursbey,in,¥'s,0,1,0,https://x.com/danfi23/status/1748672962662912350,5.87E+08,danfi23
1.75E+18,Sat Jan 20 11:49:03 +0000 2024,33,diet! (Titipan) aku mau diet tanpa garam gula tepung dan minyak kira kira bisa turun 10kg sebulan gak ya? udah 2 minggu ini diet normal tapi mau coba itu karena penasaran dan aku emang kurang suka makanan manis manis gitu dan biasa makan rebusan hehe :D ditambah (cont..),1.75E+18,,,in,Rules ⤵️,8,42,2,https://x.com/diethingy/status/1748673992544952789,1.28E+18,diethingy
1.75E+18,Sat Jan 20 11:55:55 +0000 2024,0,Jadi sekarang aku kalo makan - gorengan kripik biskuit (roti yang manis manis juga) makanan mengandung kacang bakal langsung batuk batuk karna tenggorokannya jadi gatel. Buzet dah. Itu makanan kesukaanku semua. Katanya harus di kurangi dulu selama sebulan,1.75E+18,,,in,Pluto,0,2,0,https://x.com/fy08grafy/status/1748675722779218219,1.39E+18,fy08grafy
1.75E+18,Sat Jan 20 11:56:37 +0000 2024,0,Makan siang dan susu gratis? Gemoysian dan Belimbing Sayur kita bukan anak-anak yang bisa diberi makanan manis untuk diemut. @emilianisak11 https://t.co/R1TSjEZ0Vb,1.75E+18,,,in,Pontianak,0,0,0,https://x.com/jfrsimbolon/status/1748675898516353125,1.68E+18,jfrsimbolon
1.75E+18,Sat Jan 20 11:59:13 +0000 2024,0,@diethingy Nder kalo bole tau bbmu berapa? Soalnya kalo diliat dari pola makanmu (kurang suka makanan manis+biasa makan rebusan) kyknya cukup ideal nder,1.75E+18,,diethingy,in,Married,0,0,0,https://x.com/starinaugust/status/1748676551351431678,1.60E+09,starinaugust
1.75E+18,Sat Jan 20 12:06:59 +0000 2024,0,kalau abis makan makanan manis kalian pusing g? gue pusing anjir abis makan manis padahal cuma dikit doang,1.75E+18,,,in,tulang,0,5,0,https://x.com/ownican/status/1748678504919728539,1.29E+18,ownican
1.75E+18,Sat Jan 20 12:14:30 +0000 2024,1,@empresseijuro Nisha-samaa!! Ku mau ikutann!! Aku kasih poin²nya yaa!! Funfact Sona: - Pemalu tapi punya skill komunikasi - Suka makanan manis enggak tahan makan makanan pedas - Suka nulis² random di buku khusus - Suka teater tapi enggak mau main (kecuali enggak ada pilihan lain),1.75E+18,,empresseijuro,in,fictional world,0,1,0,https://x.com/harsafira/status/1748680398278967392,1.72E+18,harsafira
1.75E+18,Sat Jan 20 12:20:00 +0000 2024,0,kok kamu suka sabun batang sih.. aku yang dulu pernah nggak sengaja kemasukan sabun cari aja langsung bleugh pahit! terus nyari makanan/minuman manis,1.75E+18,,,in,,0,0,0,https://x.com/sakucimoll/status/1748681783414280658,1.71E+18,sakucimoll
1.75E+18,Sat Jan 20 12:26:04 +0000 2024,3,aku mau beli makanan berat kwetiau goreng enakan beli makanan manis / ringan nya apa yaa,1.75E+18,,,in,,0,8,0,https://x.com/convomf/status/1748683309784457292,1.31E+18,convomf
1.75E+18,Sat Jan 20 12:26:21 +0000 2024,0,@VenomActivities @Nayanilca ㅤㅤㅤ Boleh-boleh saja. Yang belum pernah beri aku makanan manis kurangi nyawa. Hahaha~,1.75E+18,,VenomActivities,in,#VRP 500∀ (i © bbyo_chick),15,1,0,https://x.com/turquoisegaze/status/1748683379808309677,7.47E+17,turquoisegaze
1.75E+18,Sat Jan 20 12:27:24 +0000 2024,0,@convomf makanan manis eskrim,1.75E+18,,convomf,in,,0,0,0,https://x.com/asalbunyik/status/1748683645362258401,1.51E+18,asalbunyik
1.75E+18,Sat Jan 20 12:33:00 +0000 2024,0,@cjoutzuyu Oh iya aku makanan manis.,1.75E+18,,cjoutzuyu,in,"Parody, 1997 — NSFW.",0,1,0,https://x.com/Miyeonez/status/1748685055017513351,1.40E+18,Miyeonez
1.75E+18,Sat Jan 20 12:39:45 +0000 2024,0,@spocstify @tanyarlfes Makanan jawa manis rata² jdi suka suka ajah sih paling tergantung yg dagang kalo kemanisan banget skip,1.75E+18,,spocstify,in,,0,0,0,https://x.com/viia_vidya/status/1748686752028766276,1.63E+18,viia_vidya
1.75E+18,Sat Jan 20 12:41:55 +0000 2024,0,Aku rasa aku dh berusia sebab rasa makanan mcm ni manis sgtt.,1.75E+18,,,in,,0,0,0,https://x.com/shfqas/status/1748687297435033628,2.57E+09,shfqas
1.75E+18,Sat Jan 20 12:51:45 +0000 2024,0,@tevgas coba makan makanan yang manis manis,1.75E+18,,liake,in,,0,0,0,https://x.com/freyiellagab/status/1748689772456096166,1.60E+18,freyiellagab
1.75E+18,Sat Jan 20 12:53:36 +0000 2024,1,Apa pun makanan yg ada kayu manis nya gak cocok di lidah gw bau nya aja udah aneh.,1.75E+18,,,in,,0,4,0,https://x.com/sdlafv/status/1748690238837493820,397097268,sdlafv
1.75E+18,Sat Jan 20 12:58:48 +0000 2024,0,@hampirlupaa @convomfs Jangan bnyak tanya. Just action kalo lagi dket elus² aja perut/punggungnya . Kalo lagi jauh kirimin obat anti nyeri sama makanan+minuman manis . Just it.,1.75E+18,,hampirlupaa,in,,0,0,0,https://x.com/senibaca1/status/1748691545614901332,1.37E+18,senibaca1
1.75E+18,Sat Jan 20 13:03:22 +0000 2024,1,@FurinaChoragi Uh... maaf kalau aku terkesan lancang Nona. Aku sangat tidak bermaksud menabrakmu. Lanjutnya sambil membungkuk hormat. Kalau berkenan aku akan belikan makanan manis dan juga minuman untuk nona sebagai permintaan maaf.,1.75E+18,,Hydrokantoku,in,Arisugawa,0,0,0,https://x.com/S3re_N1ty_/status/1748692697580462460,1.69E+18,S3re_N1ty_
1.75E+18,Sat Jan 20 13:14:50 +0000 2024,0,makan makanan manis,1.75E+18,,,in,kediaman tuan kanbe,0,0,0,https://x.com/hhellojadoo/status/1748695583421026579,1.43E+18,hhellojadoo
1.75E+18,Sat Jan 20 13:42:44 +0000 2024,0,@21saakm mie goreng pedes kaa harganya ramah kantong bangettt makanan pendampingnya juga murah tp enak juga kokkk fav aku udang kejuuu‼️ oiya mienya tuh bagi aku enak varian gacoan karena pedes tp manis ada kecapnya jadi agak berwarna mienyaa ga polos pucett ka isa harus cobaaa,1.75E+18,,21saakm,in,apobangpo ˚ʚ,0,0,0,https://x.com/luvgoogie_/status/1748702603922522483,1.72E+18,luvgoogie_
1.75E+18,Sat Jan 20 13:45:59 +0000 2024,0,@harsafira WKWKWK intinya Firacchi vibes-nya mengayomi bocil kematian kek Nisha Firacchi pasti suka mangga! Satu2nya makanan manis yg paling Nisha suka itu mangga. YAP TENTU SAJA datang juga kalau Nisha lomba lari bareng Suga-san. Sudah kubooking kursi VVIP untuk kalian nonton,1.75E+18,,harsafira,in,Di Pangkuan Seijuro,0,1,0,https://x.com/empresseijuro/status/1748703422587773116,1.65E+18,empresseijuro
1.75E+18,Sat Jan 20 13:51:16 +0000 2024,2,tips tambahan supaya makin maksimal! -rutin pakai sunscreen yaa! biar bekas jerawat kamu ga makin menghitam! -double cleansing -minum air putih -kurangin gorengan/minuman dan makanan manis -jangan pegang2 bekas jerawat kalian - bisa pakai skincare kandungan niacinamide ya,1.75E+18,,borntobeidgaf,in,bismillah di hatimu,0,0,0,https://x.com/borntobeidgaf/status/1748704748839293376,1.65E+18,borntobeidgaf
1.75E+18,Sat Jan 20 13:59:33 +0000 2024,0,Manis bgt soalnya dia tiap makan yg enak inget gw suka makanan yg kaya gimana. Jadi waktu dia makan ayam penyet itu lgsg kepikir gw suka. Dan beneran enak bgt makannya hepiii,1.75E+18,,enjeleeka,in,Indonesia,0,1,0,https://x.com/enjeleeka/status/1748706836277055721,9.17E+17,enjeleeka
1.75E+18,Sat Jan 20 14:00:22 +0000 2024,0,@VRP_Viper ㅤㅤㅤMakanan manis apa saja bakal diterima. (malas berpikir spesifik),1.75E+18,,VRP_Viper,in,#VRP 500∀ (i © bbyo_chick),0,1,0,https://x.com/turquoisegaze/status/1748707041269653744,7.47E+17,turquoisegaze
1.75E+18,Sat Jan 20 14:08:28 +0000 2024,0,saran makanan manis,1.75E+18,,,in,,0,7,0,https://x.com/taeskittty/status/1748709077520200019,1.73E+18,taeskittty
1.75E+18,Sat Jan 20 14:10:38 +0000 2024,4,@FOODFESS2 AAMIIN AKU JUGA SUKA BANGET SAMA SATE MADURA itu sambelnya bau bakaran banget trus kalo dimam baunya nempel ditangan trus rasanya manis gurih HUHUHU NANGIS KOK BISA ADA MAKANAN SEENAK INI,1.75E+18,,FOODFESS2,in,she/her ; personal fan account,0,0,0,https://x.com/kukiesc/status/1748709622641517032,1.63E+18,kukiesc
1.75E+18,Sat Jan 20 14:28:08 +0000 2024,0,ㅤ sembari melihat bentuk wujud dan rupa oleh-oleh desa ini yang diberikan oleh Hima Laoshi xhasha mendengarkan apa yang dijelaskan oleh Laoshi tentang makanan khas ini. hmmm manis banget berarti untung aku pecinta manis hihi ㅤ,1.75E+18,,jvlenziel,in,fenghuang.,0,1,0,https://x.com/jvlenziel/status/1748714028078379084,8.59E+17,jvlenziel
1.75E+18,Sat Jan 20 14:41:35 +0000 2024,0,@shtmaluv iyaaa tapi mungkin buat yang ga terlalu suka makanan manis cocok kali ya,1.75E+18,,shtmaluv,in,,0,1,0,https://x.com/nitonyaw/status/1748717413129199714,1.47E+18,nitonyaw
1.75E+18,Sat Jan 20 14:48:08 +0000 2024,0,@ohmybeautybank Dan gak konsum diary products sama gula nder. Tapi sekalinya kulit baik baik aja aku langsung kegoda makan makanan manis,1.75E+18,,ohmybeautybank,in,her/she,0,0,0,https://x.com/cloudsunmoon02_/status/1748719060983124455,1.39E+18,cloudsunmoon02_
1.75E+18,Sat Jan 20 14:49:10 +0000 2024,0,@FOODFESS2 karna aku sweet tooth aku suka makanan manis sih kaya coklat hehehe auto happy️,1.75E+18,,FOODFESS2,in,,0,0,0,https://x.com/kyumiracle/status/1748719322925834278,1.07E+08,kyumiracle
1.75E+18,Sat Jan 20 14:50:19 +0000 2024,0,makanan manis,1.75E+18,,,in,jeongwooseksual,0,0,0,https://x.com/woonayies/status/1748719609933701578,1.73E+18,woonayies
1.75E+18,Sat Jan 20 14:51:07 +0000 2024,0,Cuma perasaan gue doang apa rata-rata orang yang ngereview makanan pasti ga suka manis Ya ngapain ngereview dessert kalo gitu kesel juga gue lama-lama,1.75E+18,,,in,,0,1,0,https://x.com/Dypb1129/status/1748719810576593206,1.48E+18,Dypb1129
1.75E+18,Sat Jan 20 15:04:03 +0000 2024,0,Karena lama di Sunda dan daerah gw Deket (tapi gak Deket banget) sama daerah Sunda jadi gw kurang suka makanan Jawa Tengah yg dominan rasa manis,1.75E+18,,,in,di bawah pohon kelapa,0,0,0,https://x.com/bana_cotta/status/1748723067449233524,1.17E+18,bana_cotta
1.75E+18,Sat Jan 20 15:08:47 +0000 2024,0,@retrosemu ️ ️ Lucu banget namanya Jarvis. Makanan kesukaannya pasti berbau manis. Betul? ️ ️,1.75E+18,,retrosemu,in,,0,1,0,https://x.com/sedjaki/status/1748724259558453250,1.65E+18,sedjaki
1.75E+18,Sat Jan 20 15:16:46 +0000 2024,0,-gak ada wangi yg menggugah selera pas dicoba zonk bgt. Gak ada rasa makanan kek asin manis pedes tuh gak ada pokoknya. Teksturnya lembek sekali gak menarik ditambah rasanya begitu alias mubadzir bahan² aja. Pertama kali gw ke tempat makan ada yg gak kemakan sama sekali,1.75E+18,,revaanns,in,Malaysia,0,1,0,https://x.com/revaanns/status/1748726266621293017,1.69E+18,revaanns
1.75E+18,Sat Jan 20 15:41:19 +0000 2024,0,@jaeyuncoffee dy tu makanan manis ga sii,1.75E+18,,jaeyuncoffee,in,EN-,0,1,0,https://x.com/flawxyi/status/1748732446617878641,1.32E+18,flawxyi
1.75E+18,Sat Jan 20 15:57:05 +0000 2024,0,@tinecorn Pengen gitu sekali2 jastip tapi mahal banget mana aku ga suka makanan manis Tapi kalo kurirnya Taytawan aku gas sie,1.75E+18,,tinecorn,in,,0,1,0,https://x.com/otherside011007/status/1748736414383288615,1.52E+18,otherside011007
1.75E+18,Sat Jan 20 16:00:16 +0000 2024,1,@xiaodejuyn Makanan kedua! Candied Sweet Potato. Katanya Yam dan Sweet Potato itu beda tapi waktu aku cari makanan dari Yam... yang keluar ini banyak yang mikir mereka sama. Mari pura-pura gak tau kalau mereka itu jenis yang berbeda okay? Makanan manis untuk Damienku yang paling manis! https://t.co/ORlFms5xeV,1.75E+18,https://pbs.twimg.com/media/GETDOdcasAAZ1fb.jpg,guanhenggi,in,weishentian. neo(cit;boss;san),0,1,0,https://x.com/guanhenggi/status/1748737214727831820,2.44E+08,guanhenggi
1.75E+18,Sat Jan 20 16:01:15 +0000 2024,0,@ohmybeautybank makanan manis pedes tepung-tepungan juga. Aku banyakin mam sayur. Aku juga pas itu tidurnya gak lebih dari jam 10 malem. Alhamdulillah sisa bekasnya ajaa. Dan sekarang aku gak nerapin habits itu jadinya numbuh banyak lagi,1.75E+18,,nomincihuy,in,she/her/him,0,1,0,https://x.com/nomincihuy/status/1748737460656562443,1.35E+18,nomincihuy
1.75E+18,Sat Jan 20 16:12:02 +0000 2024,0,Beli coklat karena craving makanan manis Beli coklat untuk memperbaiki mood,1.75E+18,,,in,,0,0,0,https://x.com/__cutiepiee__/status/1748740177286357273,1.78E+08,__cutiepiee__
1.75E+18,Sat Jan 20 16:20:39 +0000 2024,0,️ ️ ️ ️ Sang gadis menatap Radith dengan senyuman lebarnya walaupun aku bukan pecinta makanan manis tapi ini udah pas banget rasanya. Gak terlalu manis gak hambar juga. Kombinasi rasanya juga pas. lagi-lagi ia melempar pujian. ꒰ @domieron ꒱ ️ ️ ️ ️ ️,1.75E+18,,jeinassanthe,in,"𝓛𝐈𝐋𝐘: Est. 2000 | Do not let her beauty fools you, for she was no fool. Beneath her sterling eyes and seraphim-like visage, lies a cunning wit.",0,0,0,https://x.com/jeinassanthe/status/1748742343765987732,9.12E+17,jeinassanthe
1.75E+18,Sat Jan 20 16:30:02 +0000 2024,0,@beidouww jujur gw tuh ga suka sm makanan manis sih... cara ngatasin gerd gmn ya? soalnya pake obat2an gabisa,1.75E+18,,nahviaww,in,+62︱fae/them,0,1,0,https://x.com/acheronism/status/1748744704454521080,1.72E+18,acheronism
1.75E+18,Sat Jan 20 16:40:42 +0000 2024,0,@atiyyyyy @paopaopaw kemarin ada yg bilang mau ngurangin makanan manis si kak skrg masih bisa ngetik mau makan geplak emg halal di geplak bocahnya :(,1.75E+18,,atiyyyyy,in,,0,2,0,https://x.com/sweettmungbean/status/1748747388200870040,1.32E+18,sweettmungbean
1.75E+18,Sat Jan 20 16:49:45 +0000 2024,0,@VRP_Raven ㅤㅤㅤ Bagaimana liburannya ke Jepang? Eh? Makanan manis apa saja yang Megumi-san bawa lagi akan kuterima dengan senang hati.,1.75E+18,,VRP_Raven,in,#VRP 500∀ (i © bbyo_chick),0,0,0,https://x.com/turquoisegaze/status/1748749666815230141,7.47E+17,turquoisegaze
1.62E+18,Sat Jan 21 00:24:42 +0000 2023,0,@FOODFESS2 Dua duanyaa jadi kalo habis mam asin pasti cari makanan yang manis,1.62E+18,,FOODFESS2,in,,0,0,0,https://x.com/sevenzenss/status/1616592588160774144,2.88E+09,sevenzenss
1.62E+18,Sat Jan 21 00:31:50 +0000 2023,0,Makasih dh kirimin makanan manis seperti ak,1.62E+18,,,in,TS-0792.     2002.,0,0,0,https://x.com/ueijoo/status/1616594381259300865,1.43E+18,ueijoo
1.62E+18,Sat Jan 21 01:00:30 +0000 2023,0,Makanan-makanan manis kekinian sering banget menggunakan Oreo betul kan? Cek fakta-fakta tentang Oreo berikut ini! #TemukandiPergiKuliner https://t.co/2J6osxfq4e,1.62E+18,,,in,Indonesia,0,0,0,https://x.com/PergiKuliner/status/1616601597169082370,2.49E+09,PergiKuliner
1.62E+18,Sat Jan 21 01:43:32 +0000 2023,0,@FOODFESS2 kalo makan makanan manis suka suka aja tapi gak buat konsumsi terlalu banyak gitu,1.62E+18,,yeoreumkyebi,in,IDN/JAVANESE/BEKASINESE💀,0,0,0,https://x.com/yeoreumkyebi/status/1616612428309221377,1.59E+18,yeoreumkyebi
1.62E+18,Sat Jan 21 01:45:20 +0000 2023,2,Kalau kau gunakan otakmu kau tak akan jadi gemuk meski kau makan makanan yang manis L Lawliet (Death Note),1.62E+18,,,in,,0,1,0,https://x.com/animedicted/status/1616612881105289217,5.77E+08,animedicted
1.62E+18,Sat Jan 21 01:52:55 +0000 2023,0,Makanan manis napa enak bgt siii ajduwhdbdhshhd,1.62E+18,,,in,intj,0,0,0,https://x.com/coklatmeses/status/1616614787110301696,1.31E+18,coklatmeses
1.62E+18,Sat Jan 21 01:53:31 +0000 2023,0,@FOODFESS2 salty tooth!! makanan manis entah napa bikin gigi ngilu padahal ya ga literally ngilu dan siklus (?) makan kalo udah kena manis harus dikasih asin biar berhenti,1.62E+18,,FOODFESS2,in,,0,0,0,https://x.com/choishuekang/status/1616614938633723906,1.30E+18,choishuekang
1.62E+18,Sat Jan 21 02:05:07 +0000 2023,1,@FOODFESS2 salty sampe kalo liat makanan manis difoto aja tuh kek ih kebayang manisnya jadi gamau makan,1.62E+18,,FOODFESS2,in,,0,0,0,https://x.com/iniuna_/status/1616617857915445249,1.42E+18,iniuna_
1.62E+18,Sat Jan 21 02:14:11 +0000 2023,0,@diethingy Aku mulai ganti pelan2 bahan makanan nder. Kayak pagi biasanya bubur/naskun ganti pake oatmeal sama whey protein. Siangnya kurangin gorengan hindarin cemilan manis/over salt malem kalo mood ya makan kalo ngga ya engga. Inget workout dan air putih nder semangattt!!!!,1.62E+18,,diethingy,in,,0,0,0,https://x.com/bakmiecakwe/status/1616620139503587328,1.25E+18,bakmiecakwe
1.62E+18,Sat Jan 21 02:30:59 +0000 2023,0,#Trivia Makanan yang dibenci : Natto dan apapun yang rasanya manis,1.62E+18,,,in,[V] @NarutoFB_INA #NKRPFamily,0,0,0,https://x.com/NKRP_SasukeU/status/1616624368574140416,1479568357,NKRP_SasukeU
1.62E+18,Sat Jan 21 02:32:23 +0000 2023,0,@convomfs makan makanan manis yang banyak terus lakuin hal yang disuka abis itu tidurr,1.62E+18,,convomfs,in,Pluto,0,0,0,https://x.com/Bitchlyu/status/1616624720786620416,1.12E+18,Bitchlyu
1.62E+18,Sat Jan 21 02:37:47 +0000 2023,0,Pesakit Kencing Manis diberi ubat agar gulanya terkawal. Bukan sekadar diberi ubat tanpa nasihat berkait pengambilan gula/makanan. Asasnya begitu. Beri ubat + beri nasihat. Tidak bermoral utk hanya beri ubat kemudian beritahu sukahatilah anda nak makan apa asalkan makan ubat,1.62E+18,,,in,말레이시아  Republik Idea,0,1,0,https://x.com/IlliFadli/status/1616626081032986624,552531227,IlliFadli
1.62E+18,Sat Jan 21 02:40:16 +0000 2023,0,@ayscookie Ngde akan aku lakukan tapi hoho sama aku gasuka makanan manis,1.62E+18,,,in,에이티니 5기ˎˊ˗,0,0,0,https://x.com/mingiring/status/1616626704025530369,8.59E+17,mingiring
